subject,subjectLabel,abstract
http://dbpedia.org/resource/Cast_stone,Cast stone,"Cast stone or reconstructed stone is a highly refined building material, a form of precast concrete used as masonry intended to simulate natural-cut stone. It is used for architectural features: trim, or ornament; facing buildings or other structures; statuary; and for garden ornaments. Cast stone can be made from white and/or grey cements, manufactured or natural sands, crushed stone or natural gravels, and colored with mineral coloring pigments. Cast stone may replace such common natural building stones as limestone, brownstone, sandstone, bluestone, granite, slate, coral, and travertine."
http://dbpedia.org/resource/Ready-mix_concrete,Ready-mix concrete,"Ready-mix concrete (RMC) is concrete that is manufactured in a batch plant, according to each specific job requirement, then delivered to the job site ""ready to use"". There are two types with the first being the barrel truck or in–transit mixers. This type of truck delivers concrete in a plastic state to the site. The second is the volumetric concrete mixer. This delivers the ready mix in a dry state and then mixes the concrete on site. However, other sources divide the material into three types: Transit Mix, Central Mix or Shrink Mix concrete. Ready-mix concrete refers to concrete that is specifically manufactured for customers' construction projects, and supplied to the customer on site as a single product. It is a mixture of Portland or other cements, water and aggregates: sand, gravel, or crushed stone. All aggregates should be of a washed type material with limited amounts of fines or dirt and clay. An admixture is often added to improve workability of the concrete and/or increase setting time of concrete (using retarders) to factor in the time required for the transit mixer to reach the site. The global market size is disputed depending on the source. It was estimated at 650 billion dollars in 2019. However it was estimated at just under 500 billion dollars in 2018."
http://dbpedia.org/resource/Rebar,Rebar,"Rebar (short for reinforcing bar), known when massed as reinforcing steel or reinforcement steel, is a steel bar used as a tension device in reinforced concrete and reinforced masonry structures to strengthen and aid the concrete under tension. Concrete is strong under compression, but has weak tensile strength. Rebar significantly increases the tensile strength of the structure. Rebar's surface features a continuous series of ribs, lugs or indentations to promote a better bond with the concrete and reduce the risk of slippage. The most common type of rebar is carbon steel, typically consisting of hot-rolled round bars with deformation patterns embossed into its surface. Steel and concrete have similar coefficients of thermal expansion, so a concrete structural member reinforced with steel will experience minimal differential stress as the temperature changes. Other readily available types of rebar are manufactured of stainless steel, and composite bars made of glass fiber, carbon fiber, or basalt fiber. The carbon steel reinforcing bars may also be coated in an epoxy resin designed to resist the effects of corrosion, especially when used in saltwater environments. Bamboo has been shown to be a viable alternative to reinforcing steel in concrete construction. These alternate types tend to be more expensive or may have lesser mechanical properties and are thus more often used in specialty construction where their physical characteristics fulfill a specific performance requirement that carbon steel does not provide."
http://dbpedia.org/resource/Certified_wood,Certified wood,"Certified wood and paper products come from responsibly managed forests – as defined by a particular standard. With third-party forest certification, an independent organization develops standards of good forest management, and independent auditors issue certificates to forest operations that comply with those standards."
http://dbpedia.org/resource/Shikkui,Shikkui,"Shikkui (漆喰) is an ecological nontoxic Japanese lime plaster primarily made out of hydrated lime and calcium carbonate coming from reprocessed eggshells. It is mainly used for surface coatings of walls and ceilings in housing construction. This material is reputed to achieve a notable range of traditional and modern finishes, including a full range of Venetian stucco and stone effects. Shikkui finishes allow a thin two-coat application, and their elasticity provides good stress-crack resistance. The color and texture of a finishing can be individually customized using a variety of diluted color pigments. The coatings are highly porous and naturally antiseptic, so indoor air quality is actively improved for healthier spaces. Shikkui coatings are also said to be humidity-regulating, fire-resistant, antistatic (preventing dust accumulation), hypoallergenic, antifungal and mold resistant. Shikkui surface coatings become harder as time passes, as they are continuously absorbing CO2."
http://dbpedia.org/resource/Wood,Wood,"Wood is a porous and fibrous structural tissue found in the stems and roots of trees and other woody plants. It is an organic material – a natural composite of cellulose fibers that are strong in tension and embedded in a matrix of lignin that resists compression. Wood is sometimes defined as only the secondary xylem in the stems of trees, or it is defined more broadly to include the same type of tissue elsewhere such as in the roots of trees or shrubs. In a living tree it performs a support function, enabling woody plants to grow large or to stand up by themselves. It also conveys water and nutrients between the leaves, other growing tissues, and the roots. Wood may also refer to other plant materials with comparable properties, and to material engineered from wood, or woodchips or fiber. Wood has been used for thousands of years for fuel, as a construction material, for making tools and weapons, furniture and paper. More recently it emerged as a feedstock for the production of purified cellulose and its derivatives, such as cellophane and cellulose acetate. As of 2005, the growing stock of forests worldwide was about 434 billion cubic meters, 47% of which was commercial. As an abundant, carbon-neutral renewable resource, woody materials have been of intense interest as a source of renewable energy. In 1991 approximately 3.5 billion cubic meters of wood were harvested. Dominant uses were for furniture and building construction."
http://dbpedia.org/resource/Strut_channel,Strut channel,"Strut channel, often referred to colloquially by one of several manufacturer trade names, is a standardized formed structural system used in the construction and electrical industries for light structural support, often for supporting wiring, plumbing, or mechanical components such as air conditioning or ventilation systems. A strut is usually formed from a metal sheet, folded over into an open channel shape with inwards-curving lips to provide additional stiffness and as a location to mount interconnecting components. Increasingly, struts are being constructed from fiberglass, a highly corrosion-resistant material that's known for its lightweight strength and rigidity. Struts usually have holes of some sort in the base, to facilitate interconnection or fastening strut to underlying building structures. The main advantage of strut channels in construction is that there are many options available for rapidly and easily connecting lengths together and other items to the strut channel, using various specialized strut-specific fasteners and bolts. They can be assembled very rapidly with minimal tools and only moderately trained labor, which reduces costs significantly in many applications. A strut channel installation also can often be modified or added-to relatively easily if needed. The only alternative to strut channels for most applications is custom fabrication using steel bar stock and other commodity components, requiring welding or extensive drilling and bolting, which has none of the above advantages. The basic typical strut channel forms a box measuring about 41 mm × 41 mm (1 5/8 inch × 1 5/8 inch). There are several additional sizes and combined shapes manufactured."
http://dbpedia.org/resource/Materiality_(architecture),Materiality (architecture),"Materiality in architecture is a concept or the applied use of various materials or substances in the medium of building. This concept was previously regarded as a secondary consideration in architecture but recently emerged as an important element due to advances in digital fabrication and digital science. The concept plays an important role in architectural practice, which is actualized through the body and senses of an architect interacting with his physical work environment. It defines critical aspects concerning the governance and engagement of an architectural system."
http://dbpedia.org/resource/Rubble,Rubble,"Rubble is broken stone, of irregular size, shape and texture; undressed especially as a filling-in. Rubble naturally found in the soil is known also as 'brash' (compare cornbrash). Where present, it becomes more noticeable when the land is ploughed or worked."
http://dbpedia.org/resource/Saltillo_tile,Saltillo tile,"Saltillo tile is a type of terracotta tile that originates in Saltillo, Coahuila, Mexico. It is one of the two most famous products of the city, the other being multicolored woven sarapes typical of the region. Saltillo-type tiles are now manufactured at many places in Mexico, and high-fire “Saltillo look” tiles, many from Italy, compete with the terracotta originals."
http://dbpedia.org/resource/Sarooj,Sarooj,"Sarooj is a traditional water-resistant mortar used in Iranian architecture, used in the construction of bridges, and yakhchal.It is made of clay and limestone mixed in a six-to-four ratio to make a stiff mix, and kneaded for three days. A portion of furnace slags from baths is combined with cattail (Typha) fibers, egg, and straw, and fixed, then beaten with a wooden stick for even mixing. Egg whites can be used as a water reducer as needed."
http://dbpedia.org/resource/Stainless_steel,Stainless steel,"Stainless steel is an alloy of iron that is resistant to rusting and corrosion. It contains at least 11% chromium and may contain elements such as carbon, other nonmetals and metals to obtain other desired properties. Stainless steel's resistance to corrosion results from the chromium, which forms a passive film that can protect the material and self-heal in the presence of oxygen. The alloy's properties, such as luster and resistance to corrosion, are useful in many applications. Stainless steel can be rolled into sheets, plates, bars, wire, and tubing. These can be used in cookware, cutlery, surgical instruments, major appliances, vehicles, construction material in large buildings, industrial equipment (e.g., in paper mills, chemical plants, water treatment), and storage tanks and tankers for chemicals and food products. The biological cleanability of stainless steel is superior to both aluminium and copper, having a biological cleanability comparable to glass. Its cleanability, strength, and corrosion resistance have prompted the use of stainless steel in pharmaceutical and food processing plants. Different types of stainless steel are labeled with an AISI three-digit number, The ISO 15510 standard lists the chemical compositions of stainless steels of the specifications in existing ISO, ASTM, EN, JIS, and GB standards in a useful interchange table."
http://dbpedia.org/resource/Slate,Slate,"Slate is a fine-grained, foliated, homogeneous metamorphic rock derived from an original shale-type sedimentary rock composed of clay or volcanic ash through low-grade regional metamorphism. It is the finest grained foliated metamorphic rock. Foliation may not correspond to the original sedimentary layering, but instead is in planes perpendicular to the direction of metamorphic compression. The foliation in slate is called ""slaty cleavage"". It is caused by strong compression causing fine grained clay flakes to regrow in planes perpendicular to the compression. When expertly ""cut"" by striking parallel to the foliation, with a specialized tool in the quarry, many slates will display a property called fissility, forming smooth flat sheets of stone which have long been used for roofing, floor tiles, and other purposes. Slate is frequently grey in color, especially when seen, en masse, covering roofs. However, slate occurs in a variety of colors even from a single locality; for example, slate from North Wales can be found in many shades of grey, from pale to dark, and may also be purple, green or cyan. Slate is not to be confused with shale, from which it may be formed, or schist. The word ""slate"" is also used for certain types of object made from slate rock. It may mean a single roofing tile made of slate, or a writing slate. They were traditionally a small, smooth piece of the rock, often framed in wood, used with chalk as a notepad or notice board, and especially for recording charges in pubs and inns. The phrases ""clean slate"" and ""blank slate"" come from this usage."
http://dbpedia.org/resource/Sorel_cement,Sorel cement,"Sorel cement (also known as magnesia cement or magnesium oxychloride) is a non-hydraulic cement first produced by the French chemist Stanislas Sorel in 1867. In fact, in 1855, before working with magnesium compounds, Stanislas Sorel first developed a two-component cement by mixing zinc oxide powder with a solution of zinc chloride. In a few minutes he obtained a dense material harder than limestone. Only a decade later, Sorel replaced zinc with magnesium in his formula and also obtained a cement with similar favorable properties. This new type of cement was stronger and more elastic than Portland cement, and therefore exhibited a more resilient behavior when submitted to shocks. The material could be easily molded like plaster when freshly prepared, or machined on a lathe after setting and hardening. It was very hard, could be easily bound to many different types of materials (good adhesive properties), and colored with pigments. Therefore, it was used to make mosaics and to mimic marble. After mixing with cotton crushed in powder, it was also used as a surrogate material for ivory to fabricate billiard balls resistant to shock. Sorel cement is a mixture of magnesium oxide (burnt magnesia) with magnesium chloride with the approximate chemical formula Mg4Cl2(OH)6(H2O)8, or MgCl2·3Mg(OH)2·8H2O, corresponding to a weight ratio of 2.5–3.5 parts MgO to one part MgCl2. Quite surprisingly, much more recently, another chemist, Charles A. Sorrell (1977, 1980) – whose family name sounds quite similar to that of Stanislas Sorel – also studied the topic and published works on the same family of oxychloride compounds based on zinc and magnesium, just as Sorel had done about 100 years before. The cement is prepared from zinc oxide and zinc chloride instead of the magnesium compounds."
http://dbpedia.org/resource/Wood_shingle,Wood shingle,"Wood shingles are thin, tapered pieces of wood primarily used to cover roofs and walls of buildings to protect them from the weather. Historically shingles, also known as shakes, were split from straight grained, knot free bolts of wood. Today shingles are mostly made by being cut which distinguishes them from shakes, which are made by being split out of a bolt. Wooden shingle roofs were prevalent in the North American colonies (for example in the Cape-Cod-style house), while in central and southern Europe at the same time, thatch, slate and tile were the prevalent roofing materials. In rural Scandinavia, wood shingle roofs were a common roofing material until the 1950s. Wood shingles are susceptible to fire and cost more than other types of shingle so they are not as common today as in the past. Distinctive shingle patterns exist in various regions created by the size, shape, and application method. Special treatments such as swept valleys, combed ridges, decorative butt ends, and decorative patterns impart a special character to each building. Wood shingles can also be shaped by steam bending to create a thatch-like appearance, with unique roof details and contours."
http://dbpedia.org/resource/Masonry_veneer,Masonry veneer,"Masonry veneer walls consist of a single non-structural external layer of masonry, typically made of brick, stone or manufactured stone. Masonry veneer can have an air space behind it and is technically called ""anchored veneer"". A masonry veneer attached directly to the backing is called ""adhered veneer"". The innermost element is structural, and may consist of masonry, concrete, timber or metal frame. Because brick itself isn't waterproof, the airspace also functions as a drainage plane, allowing any water that has penetrated the veneer to drain to the bottom of the air space, where it encounters flashing (weatherproofing) and is directed to the outside through weep holes, rather than entering the building. Other advantages of a masonry veneer include: 
* The air space can include additional insulation, which is typically in the form of rigid foam, increasing the of the wall. 
* The structural framing or masonry backup can be erected first to allow the rest of the building structure to be completed concurrently with the outer veneer, rather than waiting for the entire wall structure to be completed before proceeding with the roof and upper floors. 
* A masonry veneer wall can be completed in a shorter time with less labor than a solid masonry wall thus saving in cost. 
* The weight of a veneer wall can be significantly less than solid masonry, resulting in economies in foundations and structural support. 
* Because they are a lighter-weight, more economical option, brick and stone masonry veneers can be used in place of natural stone or full brick to provide added aesthetic appeal to a structure."
http://dbpedia.org/resource/Twig,Twig,"A twig is a thin, often short, branch of a tree or bush. The buds on the twig are an important diagnostic characteristic, as are the abscission scars where the leaves have fallen away. The color, texture, and patterning of the twig bark are also important, in addition to the thickness and nature of any pith of the twig. There are two types of twig: vegetative twigs and fruiting spurs. Fruiting spurs are specialized twigs that generally branch off the sides of branches and are stubby and slow-growing, with many annular ring markings from seasons past. The age and rate of growth of a twig can be determined by counting the winter terminal bud scale scars, or annular ring marking, down the length of the twig."
http://dbpedia.org/resource/Vinyl_siding,Vinyl siding,"Vinyl siding is plastic exterior siding for houses and small apartment buildings, used for decoration and weatherproofing, imitating wood clapboard, [1] batten board and batten or shakes, and used instead of other materials such as aluminum or fiber cement siding. It is an engineered product, manufactured primarily from polyvinyl chloride (PVC) resin. In the UK and New Zealand a similar material is known as uPVC weatherboarding. Approximately 80 percent of its weight is PVC resin, with the remaining 20 percent being ingredients that impart color, opacity, gloss, impact resistance, flexibility, and durability. It is the most commonly installed exterior cladding for residential construction in the United States and Canada."
http://dbpedia.org/resource/Visqueen,Visqueen,"Visqueen is a brand of polyethylene plastic sheeting (typically low-density polyethylene) produced by British Polythene Industries Limited. It is the registered trade mark of British Polythene Limited in numerous countries throughout the world. It is commonly between 4 and 10 mils (0.004 to 0.01 in./0.1 to 0.25 mm) thick and is available in clear, opaque, blue, and black. Visqueen is used for many purposes. It is commonly used as a temporary tarpaulin, as a drop cloth when painting, to cover concrete as it sets, to line decorative ponds, and to cover the ground before applying stone or wood chips to prevent weed growth. Large (100 × 20 ft) sheets of Visqueen are used during floods to protect levees from wave wash erosion. It is often suggested for use in greenhouses. Visqueen is used as a condensation barrier inside walls when installing HVAC systems. It is also used as a ground cover in the crawl space of home foundations as a vapor barrier. The use of Visqueen underneath a basement is to prevent water infiltration from water present in the ground that would pass through the concrete or dirt floor and bring in unwanted dampness."
http://dbpedia.org/resource/Vitrified_clay_pipe,Vitrified clay pipe,"Vitrified clay pipe (VCP) is pipe made from a blend of clay and shale that has been subjected to high temperature to achieve vitrification, which results in a hard, inert ceramic. VCP is commonly used in gravity sewer collection mains because of its long life and resistance to almost all domestic and industrial sewage, particularly the sulfuric acid that is generated by hydrogen sulfide, a common component of sewage. Only hydrofluoric acid and highly concentrated caustic wastes are known to attack VCP. Such wastes would not be permitted to be discharged into a municipal sewage collection system without adequate pretreatment. There are three main types of VCP produced in the U.S.: Bell & Spigot Pipe (with factory-applied compression joints), Band-Seal pipe (with rubber compression couplings) and NO-DIG(R) Pipe (for trenchless installation with an elastomeric gasket and stainless steel collar for a low-profile compression joint). All VCP manufactured in the U.S. must comply with ASTM C425 to provide a flexible leak-free joint. Clay pipe has been in-use in sanitary sewer systems for at least 5,000 years"
http://dbpedia.org/resource/Wattle_(construction),Wattle (construction),"Wattle is made by weaving flexible branches around upright stakes to form a woven lattice. The wattle may be made into an individual panel, commonly called a hurdle, or it may be formed into a continuous fence. Wattles also form the basic structure for wattle and daub wall construction, where wattling is daubed with a plaster-like substance to make a weather-resistant wall."
http://dbpedia.org/resource/Neoparium,Neoparium,"Neoparium, also known as Neopariés, is a glass material made in Japan by Nippon Electric Glass. Described as ""crystalized glass ceramic,"" it was developed as an architectural cladding material for use in harsh environments. Typical units are 5/8"" thick in a number of opaque colors. Panels can be fabricated with curves. The material was most notably used to replace failing marble cladding on the BMA Tower in Kansas City, Missouri, where material replacement was reviewed for compliance with National Register of Historic Places status. Another use was cladding Marco Polo House, an office building built in 1987 in the Victorian district of Battersea, London."
http://dbpedia.org/resource/Sulfur_concrete,Sulfur concrete,"Sulfur concrete, sometimes named thioconcrete or sulfurcrete, is a composite construction material, composed mainly of sulfur and aggregate (generally a coarse aggregate made of gravel or crushed rocks and a fine aggregate such as sand). Cement and water, important compounds in normal concrete, are not part of sulfur concrete. The concrete is heated above the melting point of elemental sulfur (115.21 °C (239.38 °F)) at ca. 140 °C (284 °F) in a ratio of between 12% and 25% sulfur, the rest being aggregate. Low-volatility (i.e., with a high boiling point) organic admixtures (sulfur modifiers), such as dicyclopentadiene (DCPD), styrene, turpentine, or furfural, are also added to the molten sulfur to inhibit its crystallization and to stabilize its polymeric structure after solidification. In the absence of modifying agents, elemental sulfur crystallizes in its most stable allotropic (polymorphic) crystal phase at room temperature. With the addition of modifying agents, elemental sulfur forms a copolymer (linear chains with styrene, cross-linking structure with DCPD) and remains plastic. Sulfur concrete then achieves high mechanical strength within ~ 24 hours of cooling. It does not require a prolonged curing period like conventional cement concrete, which after setting (a few hours) must still harden to reach its expected nominal strength at 28 days. The rate of hardening of sulfur concrete depends on its cooling rate and also on the nature and concentration of modifying agents (cross-linking process). Its hardening is governed by the fairly rapid liquid/solid state change and associated phase transition processes (the added modifiers maintaining the plastic state while avoiding its recrystallization). It is a thermoplastic material whose physical state depends on temperature. It can be recycled and reshaped in a reversible way, simply by remelting it at high temperature. A sulfur concrete patent was already registred in 1900 by McKay. Sulfur concrete was studied in the 1920 and 1930 years and received renewed interest in the 1970 because of the accumulation of large quantities of sulfur as by-product of hydrodesulfurization process of oil and gas industries and its low cost."
http://dbpedia.org/resource/Terne,Terne,"Terne plate is a form of tinplate: a thin steel sheet coated with an alloy of lead and tin. The terne alloy was in the ratio of 10-20% tin and the remainder lead. The low tin content made it cheaper than other tinplates. Terne plate was used for tinsmithed sheet metal goods, such as storage vessels, jugs and funnels, particularly for industrial use with flammable liquids. Unlike tinplate, it was not used for long-term storage or around food items, owing to the high lead content. Terne plate has also been used for roofing, as a cheaper alternative to zinc or lead. Until 2012 lead had been replaced with the metal zinc and was used in the ratio of 50% tin and 50% zinc. This alloy had a low melting point of approximately 360 degrees Fahrenheit but is no longer available. Today terne coated metal is coated with 99.9% tin, instead of hot-dipping, a more consistent galvanic deposition process is applied. Additionally the substrate has been changed from steel to stainless steel, benefitting from the corrosion resistance of stainless steel alloys. The pure tin alloy makes soldering easier, as the melting point is homogenised and doesn't need to match the melting point of two metals with different melting temperatures."
http://dbpedia.org/resource/Eternit,Eternit,"Eternit is a registered trademark for a brand of fibre cement currently owned by the Belgian company . Fibre is often applied in building and construction materials, mainly in roofing and facade products."
http://dbpedia.org/resource/Gypsum_block,Gypsum block,"Gypsum block is a massive lightweight building material composed of solid gypsum, for building and erecting lightweight, fire-resistant, non-load bearing interior walls, partition walls, cavity walls, skin walls, and pillar casing indoors. Gypsum blocks are composed of gypsum, plaster, water and in some cases additives like vegetable or wood fiber for greater strength. Partition walls, made from gypsum blocks, require no sub-structure for erection and gypsum adhesive is used as bonding agent, not standard mortar. Because of this fundamental difference, gypsum blocks shouldn't be confused with the thinner plasterboard (also known as wallboard or gypsum board) used for paneling stud walls."
http://dbpedia.org/resource/I-joist,I-joist,"An engineered wood joist, more commonly known as an I-joist, is a product designed to eliminate problems that occur with conventional wood joists. Invented in 1969, the I-joist is an engineered wood product that has great strength in relation to its size and weight. The biggest notable difference from dimensional lumber is that the I-joist carries heavy loads with less lumber than a dimensional solid wood joist. As of 2005, approximately 50% of all wood light framed floors used I-joists. I-joists were designed to help eliminate typical problems that come with using solid lumber as joists. The advantage of I-joists is they are less likely to bow, crown, twist, cup, check or split as would a dimensional piece of lumber. I joists' dimensional soundness and little or no shrinkage help eliminate squeaky floors. The disadvantage is very rapid structural failure when directly exposed to fire, reducing the time available for residents to escape and increasing the danger to firefighters."
http://dbpedia.org/resource/IS_456,IS 456,"IS 456-2000 Plain and Reinforced Concrete - Code of Practice is an Indian Standard code of practice for general structural use of plain and reinforced concrete. The latest revision of this standard was done in year 2000, and reaffirmed 2021. This code uses the limit state design approach as well as the working stress design approach. However the Code recommends use of the limit state design approach. It is written for use in India. It gives extensive information on the various aspects of concrete. It contains five sections and eight annexes: 
* Section 1: General 
* Section 2: Materials, workmanship, inspection and testing 
* Section 3: General design considerations 
* Section 4: Special design requirements for structural members and systems 
* Section 5: Structural design (limit state method) The structural practice handbook SP:16-1980 Design Aids for Reinforced Concrete to IS:456-1978 has tables and charts that help structural engineers to design simple sections rapidly. Even though the design aid is based on the 1978 code, it continues to be used without revision as there have been no major changes to Section 5, on which the design aid is based. The IS 456:2000 code must be read along with other Indian standard codes which supplement it: 
* IS:13920-2016 Ductile Detailing of Reinforced Concrete Structures subjected to Seismic Forces - Code of Practice 
* SP:34-1987 Handbook on Concrete Reinforcement and Detailing (This handbook needs to be revised based on the changes to the detailing clauses of IS:456-2000)"
http://dbpedia.org/resource/List_of_woods,List of woods,"This is a list of woods, most commonly used in the timber and lumber trade."
http://dbpedia.org/resource/Tadelakt,Tadelakt,"Tadelakt (Moroccan Arabic: تدلاكت, romanized: tadla:kt) is a waterproof plaster surface used in Moroccan architecture to make baths, sinks, water vessels, interior and exterior walls, ceilings, roofs, and floors. It is made from lime plaster, which is rammed, polished, and treated with soap to make it waterproof and water-repellant. Tadelakt is labour-intensive to install, but durable. Since it is applied as a paste, tadelakt has a soft, undulating character, it can form curves, and it is seamless. Pigment can be added to give it any colour, but deep red is traditional. It may have a shiny or matte finish."
http://dbpedia.org/resource/Paver_base,Paver base,"Paver base is a form of aggregate used in the construction of patios and walkways whose topmost layer consists of mortarless (or ""dry-laid"") pavers. The first layer in the construction of such a surface is called the subgrade—this is the layer of native material underneath the intended surface. It is usually compacted and stabilized. If the final pavement is to have vehicle traffic, a layer of subbase of crushed stone or concrete must come next—this layer will even out the subgrade and will bear the heaviest load from the pavement above. Next comes the base course (also called the aggregate base course or ABC) composed of crushed gravel varying from 0.75 in (1.9 cm) down to dust-particle size. It too is typically compacted and evened. The next layer will be the paver base, composed of coarse sand and typically between 6 and 12 in (15.2 and 30.5 cm) thick, depending on anticipated traffic. The pavers are then laid on top of this, and then a uniform, fine-grained sand is poured between them."
http://dbpedia.org/resource/Shiplap,Shiplap,"Shiplap is a type of wooden board used commonly as exterior siding in the construction of residences, barns, sheds, and outbuildings."
http://dbpedia.org/resource/Tin_ceiling,Tin ceiling,"A tin ceiling is an architectural element, consisting of a ceiling finished with plates of tin with designs pressed into them, that was very popular in Victorian buildings in North America in the late 19th and early 20th century. They were also popular in Australia where they were commonly known as pressed metal ceilings or Wunderlich ceilings (after the main Australian manufacturer Wunderlich). They were also used in South Africa."
http://dbpedia.org/resource/Rice_hulls,Rice hulls,"Rice hulls (or rice husks) are the hard protecting coverings of grains of rice. In addition to protecting rice during the growing season, rice hulls can be put to use as building material, fertilizer, insulation material, or fuel. Rice hulls are part of the chaff of the rice."
http://dbpedia.org/resource/Welded_wire_mesh,Welded wire mesh,"Welded wire mesh, or welded wire fabric, or ""weldmesh"" is an electric fusion welded prefabricated joined grid consisting of a series of parallel longitudinal wires with accurate spacing welded to cross wires at the required spacing. Machines are used to produce the mesh with precise dimensional control. The product can result in considerable savings in time, labour and money."
http://dbpedia.org/resource/Roof_tiles,Roof tiles,"Roof tiles are designed mainly to keep out rain, and are traditionally made from locally available materials such as terracotta or slate. Modern materials such as concrete, metal and plastic are also used and some clay tiles have a waterproof glaze. Roof tiles are 'hung' from the framework of a roof by fixing them with nails. The tiles are usually hung in parallel rows, with each row overlapping the row below it to exclude rainwater and to cover the nails that hold the row below. There are also roof tiles for special positions, particularly where the planes of the several pitches meet. They include ridge, hip and valley tiles. These can either be bedded and pointed in cement mortar or mechanically fixed. Similarly to roof tiling, tiling has been used to provide a protective weather envelope to the sides of timber frame buildings. These are hung on laths nailed to wall timbers, with tiles specially molded to cover corners and jambs. Often these tiles are shaped at the exposed end to give a decorative effect. Another form of this is the so-called mathematical tile, which was hung on laths, nailed and then grouted. This form of tiling gives an imitation of brickwork and was developed to give the appearance of brick, but avoided the brick taxes of the 18th century. Slate roof tiles were traditional in some areas near sources of supply, and gave thin and light tiles when the slate was split into its natural layers. It is no longer a cheap material, however, and is now less common."
http://dbpedia.org/resource/Roughcast,Roughcast,"Roughcast or pebbledash is a coarse plaster surface used on outside walls that consists of lime and sometimes cement mixed with sand, small gravel and often pebbles or shells. The materials are mixed into a slurry and are then thrown at the working surface with a trowel or scoop. The idea is to maintain an even spread, free from lumps, ridges or runs and without missing any background. Roughcasting incorporates the stones in the mix, whereas pebbledashing adds them on top. According to the Encyclopædia Britannica Eleventh Edition (1910–1911), roughcast had been a widespread exterior coating given to the walls of common dwellings and outbuildings, but it was then frequently employed for decorative effect on country houses, especially those built using timber framing (half timber). Variety can be obtained on the surface of the wall by small pebbles of different colours, and in the Tudor period fragments of glass were sometimes embedded. Though it is an occasional home-design fad, its general unpopularity in the UK today is estimated to reduce the value of a property by up to 5%. However roughcasting remains very popular in Scotland and rural Ireland, with a high percentage of new houses being built with roughcasting. This exterior wall finish was made popular in England and Wales during the 1920s, when housing was in greater demand, and house builders were forced to cut costs wherever they could, and used pebbledash to cover poor quality brick work, which also added rudimentary weather protection. Pebbles were dredged from the seabed to provide the building material needed, although most modern pebbledash is actually not pebbles at all, but small and sharp flint chips, known as Spar dash or spa dash. There are several varieties of this spar dash such as Canterbury spar, sharp-dash, sharpstone dash, thrown dash, pebble stucco, Derbyshire Spar, Yellow spar, golden gravel, black and white, and also sunflower. According to the Encyclopædia Britannica Eleventh Edition, the central tower of St Albans Cathedral, built with Roman tiles from Verulamium, was covered with roughcast believed to be as old as the building. The roughcast was removed around 1870."
http://dbpedia.org/resource/Stamped_concrete,Stamped concrete,"Stamped concrete is concrete that has been imprinted, or that is patterned, textured, or embossed to resemble brick, slate, flagstone, stone, tile, wood, or various other patterns and textures. The practice of stamping concrete for various purposes began with the ancient Romans. In the nineteenth and twentieth centuries, concrete was sometimes stamped with contractor names and years during public works projects, but by the late twentieth century the term ""stamped concrete"" came to refer primarily to decorative concrete produced with special modern techniques for use in patios, sidewalks, driveways, pool decks, and interior flooring."
http://dbpedia.org/resource/Flashing_(weatherproofing),Flashing (weatherproofing),"Flashing refers to thin pieces of impervious material installed to prevent the passage of water into a structure from a joint or as part of a weather resistant barrier system. In modern buildings, flashing is intended to decrease water penetration at objects such as chimneys, vent pipes, walls, windows and door openings to make buildings more durable and to reduce indoor mold problems. Metal flashing materials include lead, aluminium, copper, stainless steel, zinc alloy, and other materials."
http://dbpedia.org/resource/GigaCrete,GigaCrete,"GigaCrete refers to a family of green building products based on proprietary non-silica, non-toxic, non-combustible, cementitious, mineral-based binders comixed with filler material. GigaCrete building materials do not contain silica-based sands or Portland cement. GigaCrete products are manufactured by a privately held company, GigaCrete, Inc., whose factory headquarters are located in Las Vegas, Nevada."
http://dbpedia.org/resource/Nanak_Shahi_bricks,Nanak Shahi bricks,Nanakshahi bricks (Punjabi: ਨਾਨਕਸ਼ਾਹੀ ਇੱਟ) were decorative bricks used for structural walls during the Mughal era.
http://dbpedia.org/resource/Natural_building,Natural building,"A natural building involves a range of building systems and materials that place major emphasis on sustainability. Ways of achieving sustainability through natural building focus on durability and the use of minimally processed, plentiful or renewable resources, as well as those that, while recycled or salvaged, produce healthy living environments and maintain indoor air quality. Natural building tends to rely on human labor, more than technology. As Michael G. Smith observes, it depends on ""local ecology, geology and climate; on the character of the particular building site, and on the needs and personalities of the builders and users."" The basis of natural building is the need to lessen the environmental impact of buildings and other supporting systems, without sacrificing comfort or health. To be more sustainable, natural building uses primarily abundantly available, renewable, reused or recycled materials. The use of rapidly renewable materials is increasingly a focus. In addition to relying on natural building materials, the emphasis on the architectural design is heightened. The orientation of a building, the utilization of local climate and site conditions, the emphasis on natural ventilation through design, fundamentally lessen operational costs and positively impact the environment. Building compactly and minimizing the ecological footprint is common, as are on-site handling of energy acquisition, on-site water capture, alternate sewage treatment and water reuse."
